doc_id,text,paper_name,created,favoriteCount,retweetCount,pol_id
kr_newspapers_twitter_1640,'삼다수'가 뭐길래... 판권 쪼개져도 치열하게 뛰어드는 이유 생수 원가 따져보면...ㄷㄷㄷ,joongangilbo,2017-07-23,3,3,right
kr_newspapers_twitter_1641,"美 국가정보국장 “김정은 특이하지만 미친 것은 아니다” ""김정은의 행동은 '생존'을 위한 합리적 사고에 기반한 것이다.""",joongangilbo,2017-07-23,3,7,right
kr_newspapers_twitter_1642,김연경 효과? 수원체육관에 여성팬들이 몰린 이유 언니~ '식빵' 한번만 해주세요~,joongangilbo,2017-07-23,2,0,right
kr_newspapers_twitter_1643,"‘레밍 발언’ 김학철, 수해복구 불참... “그분들이 반기겠나?” ""사진 찍기 위한 봉사는 적절하지 않다고 생각한다""",joongangilbo,2017-07-23,6,18,right
kr_newspapers_twitter_1644,국정원 이어 기무사도 손본다…칼 뽑는 송영무 국방부 장관 국방부가 국군기무사령부와 국군사이버사령부의 사찰 기능을 대폭 감축하는 것을 골자로 하는 군의 ‘적폐’ 청산에 나섰다.…,joongangilbo,2017-07-23,8,14,right
kr_newspapers_twitter_1645,"김군자 할머니, 일본의 위안부 사과 못 받은채 전재산 기부하고 떠났다 할머니, 죄송합니다",joongangilbo,2017-07-23,70,252,right
kr_newspapers_twitter_1646,"[전문가 긴급좌담] ""근로자 5명 중 1명꼴 임금 오를 것""…최저임금 상승은 어떤 영향 미칠까 Q. '소득분배 효과'도 기대할 수 있지 않을까",joongangilbo,2017-07-23,3,3,right
kr_newspapers_twitter_1647,"탁현민 곧 사퇴 쪽 입장 정리…""문 대통령이 내치진 않을 것"" “적당한 때 그만두겠다. 오래 할 생각은 없다”라는 입장을 밝히기도 했다.",joongangilbo,2017-07-23,7,62,right
kr_newspapers_twitter_1648,"템플스테이 체험으로 보는 '진정한 휴식의 기술' ""여기까지 와서 뭘 특별히 하겠다고 서두르지 마라""",joongangilbo,2017-07-23,8,11,right
kr_newspapers_twitter_1649,"[평양탐구생활] 점심 쇠고기국밥, 시낭송도…졸업 앞두고 꼭 백두산 행군해야 한다는 '北 대학생들' 복장은 반드시 예비군 복장을 착용해야 하며, 샌들은 절대 안 된다.…",joongangilbo,2017-07-23,2,3,right
kr_newspapers_twitter_1650,"'나홀로 집에' 케빈 아버지 역할 존 허드, 호텔에서 숨진 채 발견",joongangilbo,2017-07-23,1,8,right
kr_newspapers_twitter_1651,서울 경기 시간당 50mm 물 폭탄…파주·고양은 호우경보 발령,joongangilbo,2017-07-23,2,12,right
kr_newspapers_twitter_1652,'이상형' 김연아 만난 문재인 대통령의 표정,joongangilbo,2017-07-24,5,8,right
kr_newspapers_twitter_1653,"""간신히 돌아와 애인과 재회했지만""…김군자 할머니의 가슴 아픈 사연 ""3년간 7차례나 자살을 시도했다. 자살 시도 중 몰매를 맞은 뒤에는 자살 감시까지 당해야 했다.""…",joongangilbo,2017-07-24,9,13,right
kr_newspapers_twitter_1654,"'효도 여행' 이유로 추경 불참한 이용득 의원 ""그럼 여행 취소했어야 하냐"" 자신을 비판하는 네티즌과 '설전'을 벌였다.",joongangilbo,2017-07-24,0,3,right
kr_newspapers_twitter_1655,"김천시의회 ‘박근혜’ 의원 “제 이름에 대한 책임은 오로지 제가 지겠다” ""가족까지도 이름을 바꾸는 게 어떻겠냐고 했다. 나도 고민을 많이 했다”",joongangilbo,2017-07-24,0,3,right
kr_newspapers_twitter_1656,‘제1회 치믈리에 자격시험’ 기출문제 살펴보니 ‘진짜 닭 울음소리를 고르시오’,joongangilbo,2017-07-24,3,5,right
kr_newspapers_twitter_1657,'더운 것도 서러운데…' 주인에게 '엽사' 찍힌 고양이들 '집사야 지금 뭐하는 거냐…',joongangilbo,2017-07-24,27,92,right
kr_newspapers_twitter_1658,"文대통령 ""평창올림픽 북한 참가…마지막까지 기다리겠다"" ""IOC도 북한이 참가할 수 있도록 문을 열어뒀고 이젠 북측의 결단만 남았다""",joongangilbo,2017-07-24,1,4,right
kr_newspapers_twitter_1659,"김군자 할머니 빈소 방문한 이낙연 총리가 남긴 말 ""대통령께서 말씀하신 나라다운 나라가 되려면...""",joongangilbo,2017-07-24,4,8,right
kr_newspapers_twitter_1660,"""명 짧은 놈"" 김학철 SNS 글에 경찰 긴급 출동 소동 충주경찰서 경찰관 여러분 고생 많으십니다..",joongangilbo,2017-07-24,6,6,right
kr_newspapers_twitter_1661,문 대통령 만난 김연아 영상에 '전과 다른 밝은 표정'이란 댓글 달린 이유 훈훈합니다..♡,joongangilbo,2017-07-24,24,40,right
kr_newspapers_twitter_1662,"침수로 사망한 인천 치매노인... 늑장 대응한 인재였다? ""물이 허리만큼 차 오른 뒤에야 재난문자가 왔다"" …",joongangilbo,2017-07-24,4,7,right
kr_newspapers_twitter_1663,'기록적 폭우'내린 인천 현재 상황 경찰서 등 공공기관 업무도 마비됐다.,joongangilbo,2017-07-24,2,6,right
kr_newspapers_twitter_1664,"4억 짜리 '강남스타일' 동상 본 싸이의 생각 ""정말 과하다"" ""나라를 위해 한 것도 아닌데 구에서 세금으로 동상을 세우는 게...""",joongangilbo,2017-07-24,1239,10565,right
kr_newspapers_twitter_1665,"'혼외자녀' 인정한 최태원 SK회장, 아내 노소영 상대로 이혼 조정 신청 “만인의 축복은 받지 못하지만, 제 보살핌을 받아야 할 아이와 아이 엄마를 책임지려고 한다”…",joongangilbo,2017-07-24,0,1,right
kr_newspapers_twitter_1666,'물 폭탄' 청주 수해 복구 투입된 군 장병들이 먹었던 것은…,joongangilbo,2017-07-24,2,4,right
kr_newspapers_twitter_1667,"구미시, 200억 들여 박정희 전 대통령 유물전시관 건립할 계획",joongangilbo,2017-07-24,16,151,right
kr_newspapers_twitter_1668,"[단독] ""혹시 사드 보복"" 中 공항서 한국인 단체관광객 격리 후 짐 검사만 4번 여행 업계에선 ""유례 없는 일""이란 반응..",joongangilbo,2017-07-24,4,18,right
kr_newspapers_twitter_1669,"""공부 안 하면 저렇게 된다"" 미국 유명 사이트에 올라와 논란 된 한국 만화",joongangilbo,2017-07-24,8,15,right
kr_newspapers_twitter_1670,"야당에 표 달라던 여당, 추경 표결 때 26명 해외ㆍ지방 갔다 한 의원은 “장인ㆍ장모를 모시고 유럽 효도여행을 떠났다”고 했다.",joongangilbo,2017-07-24,1,16,right
kr_newspapers_twitter_1671,위안부 피해자 故 김군자 할머니 빈소 찾은 배우 유지태,joongangilbo,2017-07-24,0,3,right
kr_newspapers_twitter_1672,거래처 편들었다고 임원이 부하직원 ‘각목’으로 폭행,joongangilbo,2017-07-24,0,2,right
kr_newspapers_twitter_1673,‘탑 대마초 사건’ 등 논란에 내년부터 ‘연예 의경’ 안 뽑는다,joongangilbo,2017-07-24,56,769,right
kr_newspapers_twitter_1674,김현아 ‘살리기법’ㆍ‘죽이기법’ 둘 다 이름 올린 이은재,joongangilbo,2017-07-24,17,18,right
kr_newspapers_twitter_1675,"‘국민은 설치류’ 막말 논란 김학철, 페북에 1만2000자 해명글 올려 “(해외 연수가) 외유라는 언론의 비판에 서운 ... 레밍 발언 사실과 동떨어지게 보도돼 억울”…",joongangilbo,2017-07-24,1,5,right
kr_newspapers_twitter_1676,"정우택 “‘나홀로 찬성’ 장제원, 해당행위 검토...김현아는 ‘계륵’” 자유한국당 의원들이 ‘중도 퇴장’한 것과 달리 장제원, 김현아 의원은 자리를 지키고 표결에 참여했다.…",joongangilbo,2017-07-24,0,5,right
kr_newspapers_twitter_1677,요즘 서울 강북 일대에 출몰한다는 벌레떼의 정체,joongangilbo,2017-07-24,0,15,right
kr_newspapers_twitter_1678,"임진왜란 일으킨 도요토미 히데요시, ‘수명 연장’ 위해 조선 호랑이 먹었다 공문서에도 “도요토미 히데요시님은 기뻐하시며 드셨습니다”라고 기록돼 있다.",joongangilbo,2017-07-24,3,4,right
kr_newspapers_twitter_1679,오뚜기 하청업체 직원이 ‘먹고 살만 하다’고 말한 이유 “오뚜기 협력업체는 계속 새로운 기계가 들어오고 직원들도 안 바뀌더라”,joongangilbo,2017-07-24,23,39,right
kr_newspapers_twitter_1680,"1000년 물결 버텨온 진천 ‘농다리’, 이번 집중호우로 일부 유실",joongangilbo,2017-07-24,0,6,right
kr_newspapers_twitter_1681,"""판사 블랙리스트 의혹 조사해야"" 현직 판사의 아고라 청원글 “국민에게 호소하고, 직접 취할 수 있는 행동에 나서겠다. 그럼에도 블랙리스트 논란을 묻는다면 판사 직을 내려놓을지를 고민하겠다”…",joongangilbo,2017-07-24,28,138,right
kr_newspapers_twitter_1682,"일반 삼계탕보다 비싼 ‘삼복빵’, SNS 후기 봤더니",joongangilbo,2017-07-24,0,5,right
kr_newspapers_twitter_1683,“지진 징조?” 잇따라 발견된 심해어 ‘산갈치’에 불안해하는 네티즌들,joongangilbo,2017-07-24,0,5,right
kr_newspapers_twitter_1684,하룻밤 술값 1000만원 ... 손님에게 수면제 먹여 바가지 씌워,joongangilbo,2017-07-24,1,3,right
kr_newspapers_twitter_1685,"[빙상 메카 꿈꾸는 강릉의 한숨] ""올림픽 뒤 냉동창고"" 제안 받아… 1264억 강릉 빙상장의 굴욕 대회가 끝나면 이 경기장은 ‘하얀 코끼리(돈만 많이 들고 쓸모없는 애물단지)’로 전락할 위기.…",joongangilbo,2017-07-25,5,78,right
kr_newspapers_twitter_1686,임명장 받으며 문 대통령에게 '한시'로 화답한 문무일 검찰총장 문 총장이 인용한 한시는 여러 가지 해석을 낳았다.,joongangilbo,2017-07-25,2,1,right
kr_newspapers_twitter_1687,[단독 인터뷰] 김군자 할머니가 '세상 밖으로' 나오도록 용기 준 숨은 사회복지사 이 할머니는 미국 하원 의회 청문회에 참석해 16세에 끌려가 겪은 위안부의 참상을 생생히 증언했다.…,joongangilbo,2017-07-25,2,7,right
kr_newspapers_twitter_1688,"박 전 대통령 선고 장면 TV 생중계 볼 수 있다 단, 재판장이 허락할 때만 가능하다.",joongangilbo,2017-07-25,2,1,right
kr_newspapers_twitter_1689,"""한국당, 담뱃값 2000원 인하 법안 곧 발의” ""박근혜 정부때 올린 것을 원래대로 내리겠다.""",joongangilbo,2017-07-25,1,10,right
kr_newspapers_twitter_1690,"“문 대통령, 기업인 간담회 ‘노타이 호프타임’제안” 기존 오찬이나 차담회 방식 대신..",joongangilbo,2017-07-25,4,11,right
kr_newspapers_twitter_1691,캄보디아 정부 “한국 남성과 결혼 금지”시킨 이유는 캄보디아에서 금지된 10가지 목록에 포함됐다.,joongangilbo,2017-07-25,2,67,right
kr_newspapers_twitter_1692,새끼 5마리 낳고 한 달 만에 총에 맞아 죽은 엄마 늑대 아직 엄마의 돌봄이 필요한 어린 새끼들을 남기고...ㅠㅠ,joongangilbo,2017-07-25,1,1,right
kr_newspapers_twitter_1693,커피·피자·치킨…위기에 몰린 프랜차이즈 1세대 10년 이상 유지한 브랜드는 12.6% 뿐이다.,joongangilbo,2017-07-25,1,1,right
kr_newspapers_twitter_1694,"문 대통령, “미국 광우병, 위험하지 않아도 국민께 상세 보고하겠다” 정부는 미국산 소고기 현물 검사 비율을 3%에서 30%로 늘린 강화 조치를 취하기로 했다.",joongangilbo,2017-07-25,24,80,right
kr_newspapers_twitter_1695,청와대 캐비닛 속 '삼성 보고서' 박근혜-이재용 첫 독대 직전 작성 작성을 지시한 인물은 당시 민정비서관이었던 우병우 전 민정수석이라는 증언,joongangilbo,2017-07-25,1,1,right
kr_newspapers_twitter_1696,노래방서 격분해 여자친구 앞니 부러뜨린 20대…폭행 이유가 출동한 경찰관까지 폭행했다.,joongangilbo,2017-07-25,2,31,right
kr_newspapers_twitter_1697,평창올림픽 '러시아 대표'된 안현수의 안타까운 귀화 이유 다시 봐도 안타깝습니다...,joongangilbo,2017-07-25,4,9,right
kr_newspapers_twitter_1698,'발리' '하와이' 외유에 맹탕 보고서…전남도의회 국외연수 실태 거창한 연수 목적과 달리 보고서는 “전남도 신혼여행지를 조성한다면 관광에 변화를 가져올 수 있을 것이다”로 끝난다.…,joongangilbo,2017-07-25,1,1,right
kr_newspapers_twitter_1699,"'갓뚜기'라 불리는 오뚜기, 내부 직원들의 평가는... 대졸급 사원 평균 연봉은 식품 기업 중 가장 높은 수준이었다.",joongangilbo,2017-07-25,10,16,right
kr_newspapers_twitter_1700,[단독] KTX 특실 이어 KTX-산천도 배짱개조...도넘은 코레일의 안전불감증 고속 열차는 작은 무게 중심 변화에도 민감해 자칫 탈선이나 전복 등 대형 사고의 원인이 될 수 있다.…,joongangilbo,2017-07-25,9,107,right
kr_newspapers_twitter_1701,"“뉴욕 타임스스퀘어 ‘군함도’ 홍보영상에 일본인 광부 사진 써” 일본 극우세력들은 기다렸다는 듯 ""한국이 ‘페이크 뉴스’를 양산하고 있다""며 악용하고 있다.",joongangilbo,2017-07-25,6,58,right
kr_newspapers_twitter_1702,"“대통령 대기업 간담회, 오뚜기랑 같은 날 초청해달라” 문의 잇따라",joongangilbo,2017-07-25,4,7,right
kr_newspapers_twitter_1703,‘해피벌룬’ 흡입·판매하면 다음달부터 징역 3년 또는 벌금 5000만 원,joongangilbo,2017-07-25,0,5,right
kr_newspapers_twitter_1704,이언주 “나도 알바 월급 떼인 적 있어 ... 같이 산다는 생각으로 신고 안 해”,joongangilbo,2017-07-25,3,4,right
kr_newspapers_twitter_1705,포브스가 공개한 아이폰8 최종 디자인 유출 사진,joongangilbo,2017-07-25,3,14,right
kr_newspapers_twitter_1706,32년 만에 추억 속으로 사라지는 그림판,joongangilbo,2017-07-25,3,18,right
kr_newspapers_twitter_1707,"MBC 드라마 ‘죽어야 사는 남자’, 이슬람 문화 희화화 논란에 사과",joongangilbo,2017-07-25,0,1,right
kr_newspapers_twitter_1708,군만두 3개에 4000원? “너무 비싸다” 말 나오는 명동 길거리 음식 7,joongangilbo,2017-07-25,2,11,right
kr_newspapers_twitter_1709,여선웅 의원 “싸이는 동상 제작 부정적이었는데 신연희 강남구청장이 밀어붙여” “정상적이면 포기해야 되는데 기어코 손목이라도 만들어 버린 겁니다”,joongangilbo,2017-07-25,33,159,right
kr_newspapers_twitter_1710,‘불공정 갑질 혐의’ 미스터피자 정우현 전 회장 구속 기소,joongangilbo,2017-07-25,1,16,right
kr_newspapers_twitter_1711,매일 같이 비 오는데도 ‘미세먼저’ 걱정해야 하는 우울한 이유,joongangilbo,2017-07-25,3,2,right
kr_newspapers_twitter_1712,"폭염·가뭄에 분수대 가동 중단한 로마, 하루 8시간 급수 제한",joongangilbo,2017-07-25,1,4,right
kr_newspapers_twitter_1713,"미국은 “북 ICBM 내년 미 본토 공격 가능""… 한국은 ""성급한 평가"" 북핵시계 앞당긴 미국, 침묵하는 한국",joongangilbo,2017-07-26,0,5,right
kr_newspapers_twitter_1714,좀 급하게 친해졌지만 뭐 어때…'끼리끼리' 브로맨스 나선 까닭 이해관계에 따라 특정 국가 정상과 우정을 과시하는 일이 새로운 트렌드가 되고 있다.,joongangilbo,2017-07-26,1,3,right
kr_newspapers_twitter_1715,'레밍' 김학철이 부른 해외연수 논란...10일 중 7시간 빼고 관광 지방 의원들의 해외연수 일정 중 대부분이 관광인 것으로 나타났다.,joongangilbo,2017-07-26,1,6,right
kr_newspapers_twitter_1716,"유승민 ""증세없는 복지는 다 거짓…문 대통령 취임 100일되면 할말 하겠다"" ""증세와 복지는 속도를 맞춰 가야 한다""",joongangilbo,2017-07-26,7,17,right
kr_newspapers_twitter_1717,"미친 집값의 시대…15년차 맞벌이 기자의 전세 끼고 잠실 아파트 매매 도전기 “사모님. 지난주에 보신 11x동은 팔렸어요. 가격 조정 없이 13억8000에요.""",joongangilbo,2017-07-26,7,14,right
kr_newspapers_twitter_1718,"'세월호 리본' 달고 있다가 봉변 당한 법원 방청객 ""빨갱이가 여길 어디라고 드나드냐"" ""문재인이 시켰냐""",joongangilbo,2017-07-26,4,11,right
kr_newspapers_twitter_1719,동서고속도로 개통으로 강원도민들이 '손실보전금' 5000억 물어주게 된 이유 156만명인 강원도민이 모두 32만원을 내야만 갚을 수 있는 돈이다.,joongangilbo,2017-07-26,5,58,right
kr_newspapers_twitter_1720,“나 아직 안 내렸다” 버스 문 박살 낸 ‘안산 헬스 보이’,joongangilbo,2017-07-26,1,23,right
kr_newspapers_twitter_1721,"박지원, 재판 중 휴대전화 본 박 전 대통령에 “채신머리없이” ""재판하는 마지막 모습이라도 TV 생중계를 통해 보고 싶다”",joongangilbo,2017-07-26,1,7,right
kr_newspapers_twitter_1722,"""고마스니다"" 경찰 아저씨들 웃음 짓게 만든 손편지 ""아저씨들이 '도독' 열심히 잡을게""",joongangilbo,2017-07-26,1,6,right
kr_newspapers_twitter_1723,"안민석 “네덜란드서 2000억 최순실 회사 발견…화산이 폭발하는 충격” ""독일 페이퍼컴퍼니만 400~500개... 최순실 재산으로 추정되는 호텔 건물이 지금 처분되고 있다""…",joongangilbo,2017-07-26,185,1701,right
kr_newspapers_twitter_1724,"숨진 경찰관 남편 몸에서 정자 추출해 딸 낳은 여성 ""딸이 빨리 자라서 아빠가 뉴욕 시를 지킨 영웅이었다고 말해줄 수 있었으면 좋겠다""",joongangilbo,2017-07-26,5,8,right
kr_newspapers_twitter_1725,"""똥파리·거지""... 양심치과 원장, 동료의사가 환자 조롱한 댓글 보고 눈물 ""과잉진료를 걱정해서 오는 환자에게 똥파리라고 한다. 자기한테 안 온 환자는 다 똥파리인가?""…",joongangilbo,2017-07-26,16,32,right
kr_newspapers_twitter_1726,청와대 입성한 유기견 토리…'아빠 만나서 기분이 좋아요' 유기견에서 세계 첫 '퍼스트 도그' 된 토리의 견생역전,joongangilbo,2017-07-26,16,12,right
kr_newspapers_twitter_1727,"'판사 블랙리스트' 청원글 하루만에 5만명 몰려 ""서명 10만명 채웠다"" ""불가능할거라 생각했는데 모두 함께 만들어주셨네요""",joongangilbo,2017-07-26,19,36,right
kr_newspapers_twitter_1728,[단독] 정해구 “국정원 국내 보안정보 수집 업무는 그대로 유지” “대공ㆍ방첩 등 국정원법이 규정한 국내 보안정보 수집 업무는 국정원의 핵심 기능이어서 이를 없애면 국정원이 있을 필요가 없다”…,joongangilbo,2017-07-26,3,9,right
kr_newspapers_twitter_1729,"구글·페이스북·네이버...플랫폼 사업자들 '뉴스 유통' 놓고 논란 ""뉴스 소비에 영향을 주는 일은 공공성을 기반으로 해야 하지만 현재 포털들이 그런 역할을 하고 있는지 의문""…",joongangilbo,2017-07-26,3,1,right
kr_newspapers_twitter_1730,"홍수 지나간 자리에 녹조…""산과 강, 구분이 안돼"" 부산 다대포 해수욕장에도 심한 녹조가 발생해 입장이 통제됐다.",joongangilbo,2017-07-26,1,29,right
kr_newspapers_twitter_1731,"내부 기강 잡기 나선 청와대, 탁현민에 거취 물었더니... 음주운전 등 부적격 여부를 따져 일부 직원을 임용 취소하거나 원래 소속 부처로 되돌려 보냈다.",joongangilbo,2017-07-26,1,5,right
kr_newspapers_twitter_1732,"모녀 중 한 명은 위증…'딜레마' 빠진 최순실의 '증언 거부' “그럼 왜 나왔냐”고 재판부가 묻자 최씨는 작은 목소리로 “나오라고 해서 나왔다""고 답했다.",joongangilbo,2017-07-26,2,1,right
kr_newspapers_twitter_1733,"기자들과 치킨집 간 김상조, 어쩔 수 없는 현장조사 본능 크....역시 치잘알!!",joongangilbo,2017-07-26,1,4,right
kr_newspapers_twitter_1734,마네킹과 우리는 너무 달라…여성단체 “여성의 ‘몸 다양성’ 보장하라” “사람을 본떠 마네킹을 만드는 것이 아니라 마네킹을 본떠 사람을 만드는 게 한국 사회”,joongangilbo,2017-07-26,4,9,right
kr_newspapers_twitter_1735,‘양심 치과의사’ 강창용 원장 “과잉진료 폭로했다가 보복 당해” (영상) 과잉 진료 실태를 고발한 강창용 원장의 페이스북 계정이 누군가의 신고로 삭제됐다.,joongangilbo,2017-07-26,5,21,right
kr_newspapers_twitter_1736,여전한 유리천장…500대 기업 3곳 중 2곳 여성 임원 '단 한 명'도 없다 고위직의 성 불평등은 다른 나라와 비교해도 심각하다.,joongangilbo,2017-07-26,28,252,right
kr_newspapers_twitter_1737,문 대통령과 조국 수석을 실제로 처음 보면…,joongangilbo,2017-07-26,44,75,right
kr_newspapers_twitter_1738,[속보] '가습기 살균제' 신현우 2심서 징역 6년..존 리 무죄,joongangilbo,2017-07-26,0,9,right
kr_newspapers_twitter_1739,"고령층 절반, 연금 한 푼도 못 받아...60%가 ""일하고 싶다"" 연금을 받더라도 월평균 수령액은 52만원에 그쳤다.",joongangilbo,2017-07-26,6,10,right
kr_newspapers_twitter_1740,"닿기만 해도 죽을 수 있다는 '맹독성' 바다 생물, 국내 바닷가에서 흔해진 이유",joongangilbo,2017-07-26,3,3,right
kr_newspapers_twitter_1741,"최순실, 이재용 재판 나왔지만 증언 거부 ""특검을 신뢰할 수 없어 증언을 거부한다""",joongangilbo,2017-07-26,1,4,right
kr_newspapers_twitter_1742,"'레밍' 김학철, 비행기표 없다더니...페이스북서 '딱 걸린' 마르세유 여행 비행기표가 없어서 못 온다더니...",joongangilbo,2017-07-26,17,67,right
kr_newspapers_twitter_1743,"학생이 교사에 책 던지고 욕설...교권 침해 흔해지면서 떠오른 '강제전학법' ""교권 침해 막기 위한 장치"" vs. ""강제전학 남발 우려""",joongangilbo,2017-07-26,1,3,right
kr_newspapers_twitter_1744,"출석 거부하던 최순실, 오늘 이재용 재판 나온다 입장을 바꾼 계기는 지난 12일 딸 정유라의 '기습' 출석 때문인 것으로 보인다.",joongangilbo,2017-07-26,2,3,right
kr_newspapers_twitter_1745,"부산 롯데백화점 재개장 첫날 '빨간속옷' 1억원어치 대박난 사연은? 빨간 속옷을 사러 ""양산에서 왔다""는 주부도 있었다.",joongangilbo,2017-07-27,3,5,right
kr_newspapers_twitter_1746,"박근혜 전 대통령 재판 생중계…찬성 67%·반대 27% 20대~50대까지는 '찬성'이 우세했으나, 60대 이상부터는 찬반이 팽팽하게 맞섰다.",joongangilbo,2017-07-27,4,24,right
kr_newspapers_twitter_1747,'이중섭·박수근 위작논쟁' 12년 만에 종지부…남은건 '천경자 미인도' 검찰은 논란의 그림들을 위조품으로 결론 내렸다.,joongangilbo,2017-07-27,1,7,right
kr_newspapers_twitter_1748,"학생 등록금으로 단란주점 간 대학 총장…교육부 감사에서 적발 단란주점, 골프장, 미용실, 해외여행에 생활비까지…",joongangilbo,2017-07-27,12,126,right
kr_newspapers_twitter_1749,조용한 제천 시골마을 뒤집어 놓은 '누드 펜션' 르포 한적한 산골 마을에 들어선 '누드 동호회' 전용 휴양시설이 동네를 발칵 뒤집어 놨다.,joongangilbo,2017-07-27,4,62,right
kr_newspapers_twitter_1750,사람들이 잘 모르는 '전재산' 기부한 래퍼 '쇼미더머니6' 방송 출연료도 전액 기부하기로 했다고 ㅠ 천사세요?,joongangilbo,2017-07-27,6,8,right
kr_newspapers_twitter_1751,"문 대통령, 과거 일본 우토로 마을로부터 감사패 받았던 사연 우토로마을은 강제 징용된 한국인이 살던 곳으로 현재도 150여 명이 거주하고 있다.",joongangilbo,2017-07-28,114,243,right
kr_newspapers_twitter_1752,"한국당 류석춘 ""뉴라이트 '일베' 뿐…일베 많이 하시라"" 자유한국당 혁신위원장의 소신",joongangilbo,2017-07-28,6,67,right
kr_newspapers_twitter_1753,"고영태 ""증거인멸·도망갈 생각 0%도 없다"" 보석 요청 ""국정농단 사건이 전경련의 배임, 횡령으로 끝날 수사였는데 제가 적극 참여해 알려지게 됐다""",joongangilbo,2017-07-28,6,5,right
kr_newspapers_twitter_1754,"여주 제자 75명 성추행·폭행 교사 2명 구속…""증거인멸 우려"" 성추행 사실이 드러난 교사 2명은 구속됐다.",joongangilbo,2017-07-28,2,5,right
kr_newspapers_twitter_1755,"문 대통령, 과거 군함도 피해자 위해 미쓰비시 상대로 소송 제기 미쓰비시중공업은 군함도(하시마섬)를 소유했던 일본 전범 기업이다.",joongangilbo,2017-07-28,11,39,right
kr_newspapers_twitter_1756,"'담뱃값 인하' 한국당 의원 ""민주당 야당 시절엔 인하하자더니"" ""법안 발의하면 민주당에서 찬성하고 좋아할 줄 알았다""",joongangilbo,2017-07-28,3,1,right
kr_newspapers_twitter_1757,박근혜 전 대통령이 이불로 전신을 '꽁꽁 싸맨' 까닭 '007 작전'을 방불케 한다,joongangilbo,2017-07-28,2,6,right
kr_newspapers_twitter_1758,"문 대통령, 삼성에게 고마움 표한 이유는 “워낙 독보적인 기술을 가지고 있으니까 잘 되시리라고 생각한다”",joongangilbo,2017-07-28,4,5,right
kr_newspapers_twitter_1759,한국 여대생 성폭행한 대만 택시기사 '징역 11년' '수면제 탄 음료'로 한국 관광객들을 불안하게 했던 사건,joongangilbo,2017-07-28,4,14,right
kr_newspapers_twitter_1760,"'대마초 흡연' 집행유예 받은 탑, 의무경찰 일단 복직 왜? '재복무 적합' 판정이 나오면 사회복무요원이나 상근예비역으로 복무하게 된다.",joongangilbo,2017-07-28,1,2,right
kr_newspapers_twitter_1761,프로포폴 과다 투여해 환자 사망하자 ‘시신 유기’한 병원장,joongangilbo,2017-07-28,0,8,right
kr_newspapers_twitter_1762,"“이정미 죽여버리겠다” 협박 글 올린 대학생, 재판 넘겨져",joongangilbo,2017-07-28,12,87,right
kr_newspapers_twitter_1763,"‘호프타임’ 2일차 메뉴 ‘황태절임’에 담긴 숨은 의미 “추운 겨울, 얼었다 녹았다를 반복하며 만들어지는 황태처럼...”",joongangilbo,2017-07-28,7,13,right
kr_newspapers_twitter_1764,역대급 흥행 예고한 ‘군함도’에 불편한 시선 쏟아지는 이유 “나쁜 일본인만 있는 것도 아니고 좋은 조선인만 있는 것도 아니다”,joongangilbo,2017-07-28,7,20,right
kr_newspapers_twitter_1765,추미애 “김기춘 ‘사약 받고 싶다’ 했는데 ... 너무나 관대한 사법부” “그야말로 솜방망이 처벌에 그쳤다”,joongangilbo,2017-07-28,7,28,right
kr_newspapers_twitter_1766,미국 세계사 교과서에 ‘석굴암’ 실린다 ‘일본해’만 표기됐던 교과서 수록 지도엔 ‘동해’도 병기된다.,joongangilbo,2017-07-28,10,24,right
kr_newspapers_twitter_1767,둘째날 ‘호프미팅’ 테이블에는 ‘충북 침수 수박’ 오른다,joongangilbo,2017-07-28,14,34,right
kr_newspapers_twitter_1768,"박 전 대통령, 오늘 재판 마치고 서울성모병원서 ‘발가락 통증’ 진료",joongangilbo,2017-07-28,1,4,right
kr_newspapers_twitter_1769,"아이돌학교, 가장 큰 문제는 ‘기만’이다 Mnet ‘아이돌학교’, 재능보다 노력 본다며 끊임없이 평가",joongangilbo,2017-07-28,4,10,right
kr_newspapers_twitter_1770,“살려주십시오” 손석희 앵커가 ‘박 전 대통령’ 관련 질문하자 송중기 반응(영상),joongangilbo,2017-07-28,4,13,right
kr_newspapers_twitter_1771,시선 사로잡는 임지호 셰프의 ‘닭 볏’ 모자의 의미는 ‘방랑 식객’으로 유명한 임 셰프가 입은 옷 또한 빳빳한 재질의 보통 셰프 옷과는 달랐다.,joongangilbo,2017-07-28,11,5,right
kr_newspapers_twitter_1772,"조두순 사건 그 후 3100일…나영이 아버지 ""마음의 상처는 평생 안 씻겨"" 여덟 살 나영이를 강간상해한 혐의로 12년을 선고받은 조두순은 3년 뒤면 사회로 나온다.…",joongangilbo,2017-07-29,14,79,right
kr_newspapers_twitter_1773,"자전거 타는 김연아 영상에 숨겨진 비밀 “피겨 외에는 몸 쓰는 것을 하지 않아서...""",joongangilbo,2017-07-29,0,4,right
kr_newspapers_twitter_1774,'좌편향인사 조치' 김기춘 보고 문건 확인…구체적 지시도 '좌파' 문화예술인을 골라내고 예산 지원에도 관여한 정황이 확연히 나타났습니다.,joongangilbo,2017-07-29,0,9,right
